QSPRID	pchembl_value_Median_class_Label	pchembl_value_Median_class_Prediction	pchembl_value_Median_class_ProbabilityClass_0	pchembl_value_Median_class_ProbabilityClass_1	Fold
A2A_LIGANDS_2309	False	1	0.1	0.9	3.0
A2A_LIGANDS_2311	False	0	0.525	0.475	3.0
A2A_LIGANDS_2312	False	1	0.21	0.79	3.0
A2A_LIGANDS_2320	False	0	0.745	0.255	3.0
A2A_LIGANDS_2328	False	1	0.12	0.88	3.0
A2A_LIGANDS_2330	False	1	0.09	0.91	3.0
A2A_LIGANDS_2335	True	1	0.04	0.96	3.0
A2A_LIGANDS_2340	False	0	0.945	0.055	3.0
A2A_LIGANDS_2353	True	1	0.065	0.935	3.0
A2A_LIGANDS_2355	True	1	0.03	0.97	3.0
A2A_LIGANDS_2362	False	0	0.955	0.045	3.0
A2A_LIGANDS_2371	True	0	0.54	0.46	3.0
A2A_LIGANDS_2372	False	0	0.995	0.005	3.0
A2A_LIGANDS_2379	False	1	0.46	0.54	3.0
A2A_LIGANDS_2391	True	1	0.19	0.81	3.0
A2A_LIGANDS_2394	False	0	0.955	0.045	3.0
A2A_LIGANDS_2402	False	0	1.0	0.0	3.0
A2A_LIGANDS_2406	False	1	0.26	0.74	3.0
A2A_LIGANDS_2408	False	1	0.232	0.768	3.0
A2A_LIGANDS_2409	False	1	0.185	0.815	3.0
A2A_LIGANDS_2414	True	1	0.3	0.7	3.0
A2A_LIGANDS_2418	True	1	0.12	0.88	3.0
A2A_LIGANDS_2419	True	1	0.44	0.56	3.0
A2A_LIGANDS_2420	True	1	0.05	0.95	3.0
A2A_LIGANDS_2421	True	1	0.0	1.0	3.0
A2A_LIGANDS_2422	True	1	0.082	0.918	3.0
A2A_LIGANDS_2447	False	0	0.945	0.055	3.0
A2A_LIGANDS_2449	False	0	0.575	0.425	3.0
A2A_LIGANDS_2455	True	1	0.07	0.93	3.0
A2A_LIGANDS_2456	False	0	0.965	0.035	3.0
A2A_LIGANDS_2458	False	0	0.585	0.415	3.0
A2A_LIGANDS_2465	True	1	0.38	0.62	3.0
A2A_LIGANDS_2470	False	0	0.98	0.02	3.0
A2A_LIGANDS_2471	True	1	0.005	0.995	3.0
A2A_LIGANDS_2476	True	1	0.118	0.882	3.0
A2A_LIGANDS_2480	False	1	0.16	0.84	3.0
A2A_LIGANDS_2484	False	0	0.93	0.07	3.0
A2A_LIGANDS_2485	True	1	0.055	0.945	3.0
A2A_LIGANDS_2493	True	1	0.05	0.95	3.0
A2A_LIGANDS_2504	False	0	1.0	0.0	3.0
A2A_LIGANDS_2509	True	1	0.01	0.99	3.0
A2A_LIGANDS_2510	False	1	0.43	0.57	3.0
A2A_LIGANDS_2515	False	0	0.8	0.2	3.0
A2A_LIGANDS_2526	False	1	0.305	0.695	3.0
A2A_LIGANDS_2527	False	1	0.31	0.69	3.0
A2A_LIGANDS_2530	True	0	0.61	0.39	3.0
A2A_LIGANDS_2531	False	0	0.975	0.025	3.0
A2A_LIGANDS_2547	True	1	0.245	0.755	3.0
A2A_LIGANDS_2553	True	1	0.015	0.985	3.0
A2A_LIGANDS_2554	False	0	0.935	0.065	3.0
A2A_LIGANDS_2556	True	1	0.04	0.96	3.0
A2A_LIGANDS_2557	True	0	0.62	0.38	3.0
A2A_LIGANDS_2562	True	1	0.18	0.82	3.0
A2A_LIGANDS_2581	True	1	0.46	0.54	3.0
A2A_LIGANDS_2585	True	1	0.12	0.88	3.0
A2A_LIGANDS_2589	False	0	0.86	0.14	3.0
A2A_LIGANDS_2591	True	1	0.065	0.935	3.0
A2A_LIGANDS_2608	True	1	0.025	0.975	3.0
A2A_LIGANDS_2618	False	0	0.95	0.05	3.0
A2A_LIGANDS_2621	True	1	0.11	0.89	3.0
A2A_LIGANDS_2623	True	1	0.045	0.955	3.0
A2A_LIGANDS_2636	True	1	0.005	0.995	3.0
A2A_LIGANDS_2637	False	0	0.665	0.335	3.0
A2A_LIGANDS_2640	True	1	0.105	0.895	3.0
A2A_LIGANDS_2643	True	1	0.025	0.975	3.0
A2A_LIGANDS_2646	True	1	0.025	0.975	3.0
A2A_LIGANDS_2649	True	1	0.08	0.92	3.0
A2A_LIGANDS_2650	True	1	0.02	0.98	3.0
A2A_LIGANDS_2651	False	0	0.95	0.05	3.0
A2A_LIGANDS_2656	False	0	0.835	0.165	3.0
A2A_LIGANDS_2657	False	0	0.88	0.12	3.0
A2A_LIGANDS_2659	False	1	0.175	0.825	3.0
A2A_LIGANDS_2662	True	1	0.3	0.7	3.0
A2A_LIGANDS_2668	False	1	0.14	0.86	3.0
A2A_LIGANDS_2672	False	0	0.72	0.28	3.0
A2A_LIGANDS_2674	True	1	0.055	0.945	3.0
A2A_LIGANDS_2675	True	0	0.515	0.485	3.0
A2A_LIGANDS_2678	True	1	0.23	0.77	3.0
A2A_LIGANDS_2679	False	1	0.475	0.525	3.0
A2A_LIGANDS_2681	False	0	0.885	0.115	3.0
A2A_LIGANDS_2684	False	0	0.86	0.14	3.0
A2A_LIGANDS_2687	True	1	0.03	0.97	3.0
A2A_LIGANDS_2694	False	1	0.04	0.96	3.0
A2A_LIGANDS_2702	True	1	0.06	0.94	3.0
A2A_LIGANDS_2706	True	1	0.1	0.9	3.0
A2A_LIGANDS_2717	False	1	0.08	0.92	3.0
A2A_LIGANDS_2721	True	1	0.005	0.995	3.0
A2A_LIGANDS_2724	True	1	0.115	0.885	3.0
A2A_LIGANDS_2726	False	0	0.75	0.25	3.0
A2A_LIGANDS_2728	False	0	0.875	0.125	3.0
A2A_LIGANDS_2730	True	1	0.05	0.95	3.0
A2A_LIGANDS_2731	False	0	1.0	0.0	3.0
A2A_LIGANDS_2732	False	1	0.495	0.505	3.0
A2A_LIGANDS_2740	False	0	0.775	0.225	3.0
A2A_LIGANDS_2744	True	1	0.025	0.975	3.0
A2A_LIGANDS_2752	False	0	1.0	0.0	3.0
A2A_LIGANDS_2755	True	1	0.415	0.585	3.0
A2A_LIGANDS_2756	True	0	0.92	0.08	3.0
A2A_LIGANDS_2763	False	1	0.13	0.87	3.0
A2A_LIGANDS_2764	False	0	0.755	0.245	3.0
A2A_LIGANDS_2776	True	1	0.048	0.952	3.0
A2A_LIGANDS_2788	False	0	0.88	0.12	3.0
A2A_LIGANDS_2792	True	1	0.055	0.945	3.0
A2A_LIGANDS_2793	True	1	0.07	0.93	3.0
A2A_LIGANDS_2798	True	1	0.26	0.74	3.0
A2A_LIGANDS_2804	False	0	0.97	0.03	3.0
A2A_LIGANDS_2814	True	1	0.05	0.95	3.0
A2A_LIGANDS_2832	True	1	0.0	1.0	3.0
A2A_LIGANDS_2837	True	1	0.02	0.98	3.0
A2A_LIGANDS_2840	False	1	0.425	0.575	3.0
A2A_LIGANDS_2843	True	1	0.36	0.64	3.0
A2A_LIGANDS_2844	True	1	0.09	0.91	3.0
A2A_LIGANDS_2853	True	1	0.11	0.89	3.0
A2A_LIGANDS_2857	False	0	0.98	0.02	3.0
A2A_LIGANDS_2858	False	0	0.725	0.275	3.0
A2A_LIGANDS_2869	False	0	0.97	0.03	3.0
A2A_LIGANDS_2874	False	1	0.485	0.515	3.0
A2A_LIGANDS_2884	True	1	0.06	0.94	3.0
A2A_LIGANDS_2892	False	0	0.685	0.315	3.0
A2A_LIGANDS_2907	True	1	0.105	0.895	3.0
A2A_LIGANDS_2916	True	1	0.005	0.995	3.0
A2A_LIGANDS_2922	True	1	0.07	0.93	3.0
A2A_LIGANDS_2925	True	1	0.035	0.965	3.0
A2A_LIGANDS_2927	True	1	0.155	0.845	3.0
A2A_LIGANDS_2931	True	1	0.42	0.58	3.0
A2A_LIGANDS_2935	True	1	0.07	0.93	3.0
A2A_LIGANDS_2942	True	1	0.095	0.905	3.0
A2A_LIGANDS_2948	True	1	0.01	0.99	3.0
A2A_LIGANDS_2955	True	1	0.22	0.78	3.0
A2A_LIGANDS_2982	True	0	0.835	0.165	3.0
A2A_LIGANDS_2985	True	1	0.345	0.655	3.0
A2A_LIGANDS_2986	False	0	0.5	0.5	3.0
A2A_LIGANDS_2989	False	0	0.645	0.355	3.0
A2A_LIGANDS_3006	True	0	0.59	0.41	3.0
A2A_LIGANDS_3013	False	0	0.89	0.11	3.0
A2A_LIGANDS_3017	True	1	0.03	0.97	3.0
A2A_LIGANDS_3021	False	0	0.785	0.215	3.0
A2A_LIGANDS_3028	True	1	0.04	0.96	3.0
A2A_LIGANDS_3045	True	1	0.37	0.63	3.0
A2A_LIGANDS_3047	False	0	0.96	0.04	3.0
A2A_LIGANDS_3054	False	0	0.985	0.015	3.0
A2A_LIGANDS_3058	False	0	0.91	0.09	3.0
A2A_LIGANDS_3064	False	0	0.7	0.3	3.0
A2A_LIGANDS_3074	False	1	0.395	0.605	3.0
A2A_LIGANDS_3077	True	1	0.28	0.72	3.0
A2A_LIGANDS_3078	True	1	0.24	0.76	3.0
A2A_LIGANDS_3083	False	0	0.97	0.03	3.0
A2A_LIGANDS_3085	True	0	0.565	0.435	3.0
A2A_LIGANDS_3093	True	1	0.1	0.9	3.0
A2A_LIGANDS_3098	False	0	0.875	0.125	3.0
A2A_LIGANDS_3110	True	1	0.435	0.565	3.0
A2A_LIGANDS_3111	True	1	0.0	1.0	3.0
A2A_LIGANDS_3113	True	1	0.235	0.765	3.0
A2A_LIGANDS_3116	False	0	1.0	0.0	3.0
A2A_LIGANDS_3122	True	1	0.04	0.96	3.0
A2A_LIGANDS_3125	False	1	0.24	0.76	3.0
A2A_LIGANDS_3140	True	0	0.96	0.04	3.0
A2A_LIGANDS_3151	False	0	0.58	0.42	3.0
A2A_LIGANDS_3153	True	1	0.37	0.63	3.0
A2A_LIGANDS_3154	False	0	0.705	0.295	3.0
A2A_LIGANDS_3155	False	0	0.81	0.19	3.0
A2A_LIGANDS_3159	True	1	0.005	0.995	3.0
A2A_LIGANDS_3160	False	0	0.64	0.36	3.0
A2A_LIGANDS_3172	True	1	0.195	0.805	3.0
A2A_LIGANDS_3173	True	1	0.49	0.51	3.0
A2A_LIGANDS_3174	True	1	0.005	0.995	3.0
A2A_LIGANDS_3178	True	1	0.345	0.655	3.0
A2A_LIGANDS_3192	False	0	0.995	0.005	3.0
A2A_LIGANDS_3194	False	0	0.99	0.01	3.0
A2A_LIGANDS_3209	False	0	0.965	0.035	3.0
A2A_LIGANDS_3212	True	1	0.265	0.735	3.0
A2A_LIGANDS_3225	True	1	0.135	0.865	3.0
A2A_LIGANDS_3227	False	0	0.835	0.165	3.0
A2A_LIGANDS_3233	True	1	0.25	0.75	3.0
A2A_LIGANDS_3239	False	1	0.205	0.795	3.0
A2A_LIGANDS_3241	True	1	0.145	0.855	3.0
A2A_LIGANDS_3248	True	1	0.045	0.955	3.0
A2A_LIGANDS_3251	False	0	0.85	0.15	3.0
A2A_LIGANDS_3252	False	0	0.955	0.045	3.0
A2A_LIGANDS_3259	True	1	0.01	0.99	3.0
A2A_LIGANDS_3266	True	1	0.02	0.98	3.0
A2A_LIGANDS_3277	False	0	0.995	0.005	3.0
A2A_LIGANDS_3291	True	1	0.06	0.94	3.0
A2A_LIGANDS_3297	True	1	0.055	0.945	3.0
A2A_LIGANDS_3305	True	1	0.025	0.975	3.0
A2A_LIGANDS_3317	False	0	0.83	0.17	3.0
A2A_LIGANDS_3325	True	1	0.005	0.995	3.0
A2A_LIGANDS_3335	True	0	0.915	0.085	3.0
A2A_LIGANDS_3344	False	0	0.985	0.015	3.0
A2A_LIGANDS_3345	True	1	0.01	0.99	3.0
A2A_LIGANDS_3346	True	1	0.052	0.948	3.0
A2A_LIGANDS_3347	True	1	0.195	0.805	3.0
A2A_LIGANDS_3349	False	0	0.94	0.06	3.0
A2A_LIGANDS_3350	True	1	0.21	0.79	3.0
A2A_LIGANDS_3357	True	0	0.685	0.315	3.0
A2A_LIGANDS_3375	True	1	0.155	0.845	3.0
A2A_LIGANDS_3388	False	0	0.765	0.235	3.0
A2A_LIGANDS_3392	True	1	0.0	1.0	3.0
A2A_LIGANDS_3403	False	0	0.955	0.045	3.0
A2A_LIGANDS_3405	False	0	1.0	0.0	3.0
A2A_LIGANDS_3415	True	1	0.07	0.93	3.0
A2A_LIGANDS_3421	False	1	0.1	0.9	3.0
A2A_LIGANDS_3422	True	1	0.0	1.0	3.0
A2A_LIGANDS_3424	True	1	0.0	1.0	3.0
A2A_LIGANDS_3444	True	1	0.15	0.85	3.0
A2A_LIGANDS_3448	True	1	0.375	0.625	3.0
A2A_LIGANDS_3450	True	1	0.18	0.82	3.0
A2A_LIGANDS_3451	False	0	0.89	0.11	3.0
A2A_LIGANDS_3453	True	1	0.24	0.76	3.0
A2A_LIGANDS_3454	True	1	0.005	0.995	3.0
A2A_LIGANDS_3463	True	1	0.055	0.945	3.0
A2A_LIGANDS_3468	True	1	0.04	0.96	3.0
A2A_LIGANDS_3470	False	0	0.69	0.31	3.0
A2A_LIGANDS_3476	True	1	0.07	0.93	3.0
A2A_LIGANDS_3480	True	1	0.0	1.0	3.0
A2A_LIGANDS_3489	True	1	0.03	0.97	3.0
A2A_LIGANDS_3497	True	1	0.28	0.72	3.0
A2A_LIGANDS_3509	True	1	0.065	0.935	3.0
A2A_LIGANDS_3512	True	0	0.595	0.405	3.0
A2A_LIGANDS_3520	True	1	0.135	0.865	3.0
A2A_LIGANDS_3521	False	0	0.73	0.27	3.0
A2A_LIGANDS_3534	False	0	0.96	0.04	3.0
A2A_LIGANDS_3539	True	1	0.06	0.94	3.0
A2A_LIGANDS_3540	True	0	0.705	0.295	3.0
A2A_LIGANDS_3548	True	0	0.84	0.16	3.0
A2A_LIGANDS_3551	True	1	0.015	0.985	3.0
A2A_LIGANDS_3553	True	1	0.02	0.98	3.0
A2A_LIGANDS_3557	False	1	0.24	0.76	3.0
A2A_LIGANDS_3560	True	1	0.335	0.665	3.0
A2A_LIGANDS_3566	True	1	0.34	0.66	3.0
A2A_LIGANDS_3571	False	0	0.955	0.045	3.0
A2A_LIGANDS_3579	False	1	0.01	0.99	3.0
A2A_LIGANDS_3581	True	1	0.035	0.965	3.0
A2A_LIGANDS_3583	False	0	0.678	0.322	3.0
A2A_LIGANDS_3587	False	0	0.925	0.075	3.0
A2A_LIGANDS_3588	True	0	0.685	0.315	3.0
A2A_LIGANDS_3597	True	1	0.045	0.955	3.0
A2A_LIGANDS_3603	False	1	0.385	0.615	3.0
A2A_LIGANDS_3605	False	0	1.0	0.0	3.0
A2A_LIGANDS_3608	True	1	0.255	0.745	3.0
A2A_LIGANDS_3620	False	0	0.545	0.455	3.0
A2A_LIGANDS_3626	True	1	0.035	0.965	3.0
A2A_LIGANDS_3631	False	0	0.842	0.158	3.0
A2A_LIGANDS_3638	True	0	0.622	0.378	3.0
A2A_LIGANDS_3647	False	1	0.295	0.705	3.0
A2A_LIGANDS_3651	True	1	0.07	0.93	3.0
A2A_LIGANDS_3654	False	1	0.0	1.0	3.0
A2A_LIGANDS_3661	True	1	0.015	0.985	3.0
A2A_LIGANDS_3666	True	1	0.095	0.905	3.0
A2A_LIGANDS_3669	True	1	0.085	0.915	3.0
A2A_LIGANDS_3678	True	1	0.0	1.0	3.0
A2A_LIGANDS_3711	True	1	0.0	1.0	3.0
A2A_LIGANDS_3722	False	0	0.775	0.225	3.0
A2A_LIGANDS_3728	True	1	0.27	0.73	3.0
A2A_LIGANDS_3729	True	1	0.225	0.775	3.0
A2A_LIGANDS_3738	True	0	0.595	0.405	3.0
A2A_LIGANDS_3739	True	1	0.215	0.785	3.0
A2A_LIGANDS_3740	True	1	0.005	0.995	3.0
A2A_LIGANDS_3745	True	1	0.3	0.7	3.0
A2A_LIGANDS_3754	True	0	0.615	0.385	3.0
A2A_LIGANDS_3764	False	0	0.925	0.075	3.0
A2A_LIGANDS_3765	False	1	0.115	0.885	3.0
A2A_LIGANDS_3771	True	0	0.86	0.14	3.0
A2A_LIGANDS_3778	False	1	0.415	0.585	3.0
A2A_LIGANDS_3779	True	1	0.115	0.885	3.0
A2A_LIGANDS_3785	True	1	0.025	0.975	3.0
A2A_LIGANDS_3791	True	1	0.025	0.975	3.0
A2A_LIGANDS_3795	True	1	0.0	1.0	3.0
A2A_LIGANDS_3801	False	0	0.68	0.32	3.0
A2A_LIGANDS_3820	True	1	0.06	0.94	3.0
A2A_LIGANDS_3822	False	1	0.18	0.82	3.0
A2A_LIGANDS_3827	True	1	0.075	0.925	3.0
A2A_LIGANDS_3834	True	1	0.145	0.855	3.0
A2A_LIGANDS_3852	False	0	0.97	0.03	3.0
A2A_LIGANDS_3872	True	1	0.015	0.985	3.0
A2A_LIGANDS_3877	True	1	0.01	0.99	3.0
A2A_LIGANDS_3878	False	0	0.635	0.365	3.0
A2A_LIGANDS_3889	False	0	0.985	0.015	3.0
A2A_LIGANDS_3895	True	1	0.005	0.995	3.0
A2A_LIGANDS_3902	True	1	0.015	0.985	3.0
A2A_LIGANDS_3904	True	1	0.0	1.0	3.0
A2A_LIGANDS_3911	True	0	0.81	0.19	3.0
A2A_LIGANDS_3915	True	1	0.025	0.975	3.0
A2A_LIGANDS_3917	True	1	0.06	0.94	3.0
A2A_LIGANDS_3927	True	1	0.025	0.975	3.0
A2A_LIGANDS_3929	False	0	0.775	0.225	3.0
A2A_LIGANDS_3944	True	1	0.0	1.0	3.0
A2A_LIGANDS_3950	True	1	0.035	0.965	3.0
A2A_LIGANDS_3957	True	1	0.45	0.55	3.0
A2A_LIGANDS_3966	False	0	0.5	0.5	3.0
A2A_LIGANDS_3983	False	0	1.0	0.0	3.0
A2A_LIGANDS_3995	False	0	1.0	0.0	3.0
A2A_LIGANDS_4003	True	1	0.055	0.945	3.0
A2A_LIGANDS_4012	True	1	0.0	1.0	3.0
A2A_LIGANDS_4018	True	1	0.0	1.0	3.0
A2A_LIGANDS_4022	False	0	0.785	0.215	3.0
A2A_LIGANDS_4028	True	1	0.37	0.63	3.0
A2A_LIGANDS_4037	True	1	0.02	0.98	3.0
A2A_LIGANDS_4043	True	1	0.12	0.88	3.0
A2A_LIGANDS_4052	True	1	0.065	0.935	3.0
A2A_LIGANDS_4066	False	0	0.99	0.01	3.0
A2A_LIGANDS_0002	False	1	0.13	0.87	4.0
A2A_LIGANDS_0008	True	1	0.015	0.985	4.0
A2A_LIGANDS_0017	True	1	0.16	0.84	4.0
A2A_LIGANDS_0022	False	0	0.615	0.385	4.0
A2A_LIGANDS_0027	True	1	0.005	0.995	4.0
A2A_LIGANDS_0030	True	0	0.55	0.45	4.0
A2A_LIGANDS_0048	True	1	0.0	1.0	4.0
A2A_LIGANDS_0049	True	1	0.015	0.985	4.0
A2A_LIGANDS_0050	True	1	0.02	0.98	4.0
A2A_LIGANDS_0052	False	0	0.855	0.145	4.0
A2A_LIGANDS_0060	False	1	0.105	0.895	4.0
A2A_LIGANDS_0065	False	0	0.99	0.01	4.0
A2A_LIGANDS_0079	True	1	0.36	0.64	4.0
A2A_LIGANDS_0092	False	1	0.345	0.655	4.0
A2A_LIGANDS_0111	True	1	0.07	0.93	4.0
A2A_LIGANDS_0112	True	1	0.175	0.825	4.0
A2A_LIGANDS_0117	True	1	0.035	0.965	4.0
A2A_LIGANDS_0122	True	1	0.475	0.525	4.0
A2A_LIGANDS_0127	True	1	0.005	0.995	4.0
A2A_LIGANDS_0142	False	0	1.0	0.0	4.0
A2A_LIGANDS_0144	True	0	0.96	0.04	4.0
A2A_LIGANDS_0147	True	1	0.075	0.925	4.0
A2A_LIGANDS_0150	False	1	0.335	0.665	4.0
A2A_LIGANDS_0157	False	0	0.955	0.045	4.0
A2A_LIGANDS_0162	False	0	0.99	0.01	4.0
A2A_LIGANDS_0176	True	1	0.01	0.99	4.0
A2A_LIGANDS_0179	False	0	0.895	0.105	4.0
A2A_LIGANDS_0188	True	1	0.335	0.665	4.0
A2A_LIGANDS_0189	True	1	0.04	0.96	4.0
A2A_LIGANDS_0196	False	1	0.105	0.895	4.0
A2A_LIGANDS_0197	True	1	0.46	0.54	4.0
A2A_LIGANDS_0209	False	0	0.852	0.148	4.0
A2A_LIGANDS_0218	False	0	0.985	0.015	4.0
A2A_LIGANDS_0225	False	0	1.0	0.0	4.0
A2A_LIGANDS_0228	True	1	0.045	0.955	4.0
A2A_LIGANDS_0229	True	1	0.0	1.0	4.0
A2A_LIGANDS_0238	False	0	0.615	0.385	4.0
A2A_LIGANDS_0241	False	1	0.49	0.51	4.0
A2A_LIGANDS_0243	True	1	0.025	0.975	4.0
A2A_LIGANDS_0244	True	1	0.1	0.9	4.0
A2A_LIGANDS_0248	True	1	0.015	0.985	4.0
A2A_LIGANDS_0260	False	0	0.865	0.135	4.0
A2A_LIGANDS_0271	True	1	0.04	0.96	4.0
A2A_LIGANDS_0283	True	1	0.01	0.99	4.0
A2A_LIGANDS_0290	True	1	0.03	0.97	4.0
A2A_LIGANDS_0296	True	1	0.03	0.97	4.0
A2A_LIGANDS_0308	True	1	0.18	0.82	4.0
A2A_LIGANDS_0324	False	0	0.95	0.05	4.0
A2A_LIGANDS_0327	True	0	0.63	0.37	4.0
A2A_LIGANDS_0331	True	1	0.015	0.985	4.0
A2A_LIGANDS_0349	False	0	0.94	0.06	4.0
A2A_LIGANDS_0359	True	0	0.57	0.43	4.0
A2A_LIGANDS_0367	True	1	0.225	0.775	4.0
A2A_LIGANDS_0388	False	0	1.0	0.0	4.0
A2A_LIGANDS_0406	False	0	0.94	0.06	4.0
A2A_LIGANDS_0411	True	1	0.315	0.685	4.0
A2A_LIGANDS_0413	False	0	0.825	0.175	4.0
A2A_LIGANDS_0433	False	0	0.895	0.105	4.0
A2A_LIGANDS_0450	True	1	0.13	0.87	4.0
A2A_LIGANDS_0463	True	0	0.66	0.34	4.0
A2A_LIGANDS_0465	False	1	0.4	0.6	4.0
A2A_LIGANDS_0485	False	0	0.775	0.225	4.0
A2A_LIGANDS_0486	False	0	0.655	0.345	4.0
A2A_LIGANDS_0490	False	0	0.63	0.37	4.0
A2A_LIGANDS_0492	False	0	0.975	0.025	4.0
A2A_LIGANDS_0493	True	0	0.69	0.31	4.0
A2A_LIGANDS_0495	False	1	0.03	0.97	4.0
A2A_LIGANDS_0496	True	0	0.595	0.405	4.0
A2A_LIGANDS_0499	False	0	0.7	0.3	4.0
A2A_LIGANDS_0515	True	1	0.215	0.785	4.0
A2A_LIGANDS_0523	False	1	0.06	0.94	4.0
A2A_LIGANDS_0524	False	0	0.905	0.095	4.0
A2A_LIGANDS_0567	False	0	0.515	0.485	4.0
A2A_LIGANDS_0572	True	1	0.02	0.98	4.0
A2A_LIGANDS_0576	False	0	1.0	0.0	4.0
A2A_LIGANDS_0583	True	1	0.23	0.77	4.0
A2A_LIGANDS_0586	False	1	0.045	0.955	4.0
A2A_LIGANDS_0592	True	1	0.245	0.755	4.0
A2A_LIGANDS_0607	True	1	0.285	0.715	4.0
A2A_LIGANDS_0608	True	1	0.095	0.905	4.0
A2A_LIGANDS_0613	False	0	0.76	0.24	4.0
A2A_LIGANDS_0618	False	0	0.585	0.415	4.0
A2A_LIGANDS_0622	True	1	0.04	0.96	4.0
A2A_LIGANDS_0628	True	1	0.035	0.965	4.0
A2A_LIGANDS_0630	True	1	0.055	0.945	4.0
A2A_LIGANDS_0638	False	0	0.89	0.11	4.0
A2A_LIGANDS_0640	False	0	0.875	0.125	4.0
A2A_LIGANDS_0643	True	1	0.0	1.0	4.0
A2A_LIGANDS_0655	False	1	0.315	0.685	4.0
A2A_LIGANDS_0670	True	1	0.005	0.995	4.0
A2A_LIGANDS_0675	True	1	0.09	0.91	4.0
A2A_LIGANDS_0682	True	1	0.15	0.85	4.0
A2A_LIGANDS_0687	True	1	0.0	1.0	4.0
A2A_LIGANDS_0699	True	1	0.16	0.84	4.0
A2A_LIGANDS_0704	True	1	0.025	0.975	4.0
A2A_LIGANDS_0705	False	0	0.915	0.085	4.0
A2A_LIGANDS_0712	True	1	0.475	0.525	4.0
A2A_LIGANDS_0720	True	1	0.005	0.995	4.0
A2A_LIGANDS_0728	True	1	0.09	0.91	4.0
A2A_LIGANDS_0736	True	1	0.1	0.9	4.0
A2A_LIGANDS_0748	False	0	0.92	0.08	4.0
A2A_LIGANDS_0755	True	0	0.5	0.5	4.0
A2A_LIGANDS_0763	False	0	0.76	0.24	4.0
A2A_LIGANDS_0765	True	1	0.0	1.0	4.0
A2A_LIGANDS_0773	True	1	0.16	0.84	4.0
A2A_LIGANDS_0782	True	1	0.128	0.872	4.0
A2A_LIGANDS_0784	True	1	0.005	0.995	4.0
A2A_LIGANDS_0786	True	1	0.135	0.865	4.0
A2A_LIGANDS_0792	False	1	0.22	0.78	4.0
A2A_LIGANDS_0794	True	1	0.0	1.0	4.0
A2A_LIGANDS_0800	True	1	0.0	1.0	4.0
A2A_LIGANDS_0801	False	1	0.365	0.635	4.0
A2A_LIGANDS_0802	False	1	0.36	0.64	4.0
A2A_LIGANDS_0811	True	1	0.065	0.935	4.0
A2A_LIGANDS_0813	False	0	0.85	0.15	4.0
A2A_LIGANDS_0817	False	1	0.485	0.515	4.0
A2A_LIGANDS_0822	False	0	0.925	0.075	4.0
A2A_LIGANDS_0824	False	1	0.04	0.96	4.0
A2A_LIGANDS_0826	True	1	0.0	1.0	4.0
A2A_LIGANDS_0830	False	0	1.0	0.0	4.0
A2A_LIGANDS_0848	True	0	0.558	0.442	4.0
A2A_LIGANDS_0856	False	1	0.455	0.545	4.0
A2A_LIGANDS_0860	True	0	0.67	0.33	4.0
A2A_LIGANDS_0861	False	1	0.31	0.69	4.0
A2A_LIGANDS_0883	False	0	0.722	0.278	4.0
A2A_LIGANDS_0884	True	0	0.905	0.095	4.0
A2A_LIGANDS_0887	False	0	0.69	0.31	4.0
A2A_LIGANDS_0888	False	1	0.215	0.785	4.0
A2A_LIGANDS_0895	False	0	0.94	0.06	4.0
A2A_LIGANDS_0900	False	0	0.985	0.015	4.0
A2A_LIGANDS_0905	True	1	0.01	0.99	4.0
A2A_LIGANDS_0917	True	1	0.06	0.94	4.0
A2A_LIGANDS_0921	True	1	0.01	0.99	4.0
A2A_LIGANDS_0932	True	1	0.1	0.9	4.0
A2A_LIGANDS_0939	False	1	0.26	0.74	4.0
A2A_LIGANDS_0942	False	0	0.96	0.04	4.0
A2A_LIGANDS_0947	False	0	0.632	0.368	4.0
A2A_LIGANDS_0959	True	1	0.2	0.8	4.0
A2A_LIGANDS_0962	True	1	0.055	0.945	4.0
A2A_LIGANDS_0966	True	1	0.05	0.95	4.0
A2A_LIGANDS_0973	True	1	0.235	0.765	4.0
A2A_LIGANDS_0978	False	0	0.55	0.45	4.0
A2A_LIGANDS_0984	True	1	0.17	0.83	4.0
A2A_LIGANDS_0989	False	0	0.93	0.07	4.0
A2A_LIGANDS_0997	True	1	0.08	0.92	4.0
A2A_LIGANDS_1001	False	0	1.0	0.0	4.0
A2A_LIGANDS_1003	False	1	0.31	0.69	4.0
A2A_LIGANDS_1010	True	0	0.9	0.1	4.0
A2A_LIGANDS_1023	True	1	0.015	0.985	4.0
A2A_LIGANDS_1031	False	1	0.07	0.93	4.0
A2A_LIGANDS_1034	True	1	0.075	0.925	4.0
A2A_LIGANDS_1037	True	1	0.145	0.855	4.0
A2A_LIGANDS_1040	True	1	0.1	0.9	4.0
A2A_LIGANDS_1045	True	0	0.51	0.49	4.0
A2A_LIGANDS_1048	False	0	0.885	0.115	4.0
A2A_LIGANDS_1051	True	0	0.92	0.08	4.0
A2A_LIGANDS_1067	False	0	0.525	0.475	4.0
A2A_LIGANDS_1068	True	1	0.0	1.0	4.0
A2A_LIGANDS_1071	False	0	0.855	0.145	4.0
A2A_LIGANDS_1072	True	1	0.0	1.0	4.0
A2A_LIGANDS_1079	True	1	0.04	0.96	4.0
A2A_LIGANDS_1082	False	1	0.02	0.98	4.0
